DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Pos_Signal_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Context_Type,Signal_Type,Signal_Strength,Neg_Signals,Rejection_Reason
p.oxy;24;2421,1,9,1,yes,ab,Account of Wheat,Oxyrhynchites (?),ca. 312 - 323,,0312,0323,κριθ,2,αρταβαι,409,δηναρια,27.55,2,2,4,0,no,no,no,,,,"Ἁγίωνος πορθμαρίου προθμ αρίου σίτ ου 1/3 1/12 δηνάρια 409 κριθ ῆς ἀρτάβαι 2 δηνάρια 1310 .
Σοφία Ἀ γαθοῦ",OTHER,,0.0,,
p.oxy;24;2421,1,13,1,yes,ab,Account of Wheat,Oxyrhynchites (?),ca. 312 - 323,,0312,0323,κριθ,1.833333,αρταβη,82,δηναρια,25.83,2,2,4,0,no,no,no,,,,"Ξ ε νικὸς Τροίλου σίτ ου ἀρτάβης 1/12 δηνάρια 82 κριθ ῆς ἀρτάβη 1 1/2 1/3 δηνάρια 1200 .
Θε",OTHER,,0.0,,
p.oxy;24;2421,1,15,1,yes,ab,Account of Wheat,Oxyrhynchites (?),ca. 312 - 323,,0312,0323,κριθ,1,αρταβησ,4,δηναρια,27.55,3,2,3,0,no,no,no,,,,"Θα ῆσις γυνὴ Ἀφυγχίου Πεβᾶτ ο ς κριθ ῆς ἀρτάβης 1/4 δηνάρια 164 .
Ἀπ ί α Ἁγία",OTHER,,0.0,,
p.oxy;24;2421,2,7,1,yes,ab,Account of Wheat,Oxyrhynchites (?),ca. 312 - 323,,0312,0323,κριθ,1.041667,αρταβη,0.041667,δηναρια,25.96,4,2,4,0,no,no,no,,,,"65 6 .
Εὐπορίων λ ινόυ φος κριθ ῆς ἀρτάβη 1 1/24 δηνάρια 682 .
κλ η ρονόμοι Σ",OTHER,,0.0,,
p.oxy;46;3275,1,4,1,yes,ab,Report of Priests,Oxyrhynchos,ca. 103 - 111,,0103,0111,πυρου,8,αρταβαι,22,δραχμ,46.14,6,9,15,0,no,yes,no,,,,"ἱερεῦσι Θοήριδος δραχμ
τῶν τεσσάρων 4 δραχμ 22 . γείνον
ται πυροῦ ἀρτάβαι χ οίνικες 4
αἳ ἐκ δραχμῶν 8 ἀρτάβαι χ
γείνονται πυροῦ ἀρτάβαι 12 .",PRICE,rate_construction,0.8,,
p.oxy;46;3275,1,5,1,yes,ab,Report of Priests,Oxyrhynchos,ca. 103 - 111,,0103,0111,πυρου,12,αρταβαι,22,δραχμ,39.18,20,1,21,0,no,yes,no,,,,"ἱερεῦσι Θοήριδος δραχμ
τῶν τεσσάρων 4 δραχμ 22 . γείνον
ται πυροῦ ἀρτάβαι χ οίνικες 4
αἳ ἐκ δραχμῶν 8 ἀρτάβαι χ
γείνονται πυροῦ ἀρτάβαι 12 . ἐσ μ ὲν
δὲ τ",PRICE,rate_construction,0.8,,
p.oxy;49;3513,1,2,1,yes,ab,Order to Issue Wheat and Wine,Oxyrhynchos,25. Mai 260,0260-05-25,,,πυρου,1,αρταβησ,12,δραχμασ,25.55,5,3,8,0,no,no,no,,,,"υ
ὡς τ οῦ κερ αμίου 1 δραχμὰς 12 , τοῦ δὲ πυροῦ ὡς τῆς ἀρτάβης 1 δραχμὰς 16 .
ἔρρωσο καὶ δὸ",OTHER,,0.0,,
p.oxy;54;3773v,1,3,1,yes,ab,,,,,,,σιτου,,,500,δηναρια,25.05,3,-1,3,0,no,no,no,,,,"Φαῶφι
νομισματίου 240
ἀσήμου 1213 δηνάρια 500
σίτου 40
κριθ ῶν 22
φακοῦ 30",OTHER,,0.0,,
p.oxy;57;3906,1,2,1,yes,ab,Application for Seed - Corn,Oxyrhynchos,Ende 229,,0229-10,0229-12,πυρου,2.1875,αρταβασ,5,δραχμασ,27.71,6,1,6,0,no,no,no,,,,"έου εἰς Διον Ἀγαθ είνου
ἀν ὰ πυροῦ ἀρτάβας 2 1/8 1/16 καὶ δραχμὰς 5 2 χ αλκοῦς 3 ἀπὸ ἀρουρῶν 26",OTHER,,0.0,,
p.oxy;57;3906,1,6,1,yes,ab,Application for Seed - Corn,Oxyrhynchos,Ende 229,,0229-10,0229-12,πυρου,3.296875,αρταβασ,6,δραχμασ,26.25,7,1,7,0,no,no,no,,,,"νος
το ῦ Α υ ἀν ὰ πυροῦ ἀρτάβας 3 1/4 1/32 1/64 καὶ δραχμὰς 6 ἀ πὸ ἀρουρῶν 7 1/2 τὸ ἥμισυ",OTHER,,0.0,,
p.paris;;9,1,2,1,yes,ab,Prêt de blé,unbekannt,19. Sept. 107 v.Chr. (Jahr unsicher),-0107-09-19,,,πυρων,,,55,ταλαντα,26.01,1,-1,1,0,no,no,no,,,,"πρώην
παραδοθέντος αὐτῷ σίτ ου καὶ
πυρῶν τάλαντα 55 4000
καὶ ἐν τοῖς ὑπογε γενημ",OTHER,,0.0,,
p.paris;;9,1,3,1,yes,ab,Prêt de blé,unbekannt,19. Sept. 107 v.Chr. (Jahr unsicher),-0107-09-19,,,κριθ,,,204,ταλαντα,37.71,3,-1,3,0,no,yes,no,,,,"πράσει εἰς τὸ 11 ἔτος
μ ρ τάλαντα 204 , κριθ ῆς 13 1/2 , ἀράκου 1200 , κέγχρ",PRICE,priceword_ext,0.6,,
p.petr;3;109,3,3,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,18,δραχμαι,25.05,3,-1,3,0,no,no,no,,,,"2 φυ λακι τικὸν πυροῦ 3
γίνονται δραχμαὶ 18 4 πυροῦ 3
γίνονται δραχμαὶ 57 2 πυροῦ 9",OTHER,,0.0,,
p.petr;3;109,3,4,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,57,δραχμαι,25.05,3,-1,3,0,no,no,no,,,,"γίνονται δραχμαὶ 18 4 πυροῦ 3
γίνονται δραχμαὶ 57 2 πυροῦ 9
εἰς τοῦτο πέ πτ ωκεν",OTHER,,0.0,,
p.petr;3;47,1,1,1,yes,ab,Stone - cutters’ Supplies,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,15,αρταβασ,180,δραχμαι,39.81,3,1,4,0,no,yes,no,,,,"φ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",PRICE,rate_construction,0.8,,
p.petr;3;47,2,1,1,yes,ab,Stone - cutters’ Supplies,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,15,αρταβασ,180,δραχμαι,39.81,3,1,4,0,no,yes,no,,,,"Ἐπεὶφ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",PRICE,rate_construction,0.8,,
p.petr;3;53p,1,1,1,yes,ab,Correspondence,Arsinoites,244 - 243 v.Chr. (?),,-0244,-0243,πυρων,146.666667,αρταβασ,1086,δραχμασ,29.29,5,1,6,0,no,no,no,,,,"κομίζεσθαι ἐκ τοῦ
ἱ εροῦ χ αλκοῦ δραχμὰς 1086 4 καὶ
πυρῶν ἀρτάβας 146 2/3 καὶ
μέλιτος ἵνια λεπτοσίνια 7",OTHER,,0.0,,
p.petr;3;91,1,1,1,yes,ab,Reports on Cultivation,Ptolemais Hormu (Arsinoites),257 - 237 v.Chr.,,-0257,-0237,πυρων,500,αρταβασ,715,δραχμασ,26.25,7,1,7,0,no,no,no,,,,"τραπέζης προσανειληφὼς ὥστε εἰς τὰ σπέρ
ματα πυρῶν ἀρτάβας 500 πρόδομα ὥστʼ ἔχειν
δραχμὰς 715 χ αλκοῦ ἑξήκοντα πέντε 65
ὁμολογεῖ",OTHER,,0.0,,
p.pintaudi;;30v,1,1,1,yes,ab,"Comptes d’Eirènaios, phrontistès d’Euhèmeria (archives d’Hèroninos)",Euhemeria (Arsinoites),ca. 247 (?),0247,,,κριθ,,,2,δραχμων,45.2,6,-1,6,0,no,yes,no,,,,"συ βουκόλ ῳ μίσθι οι 6 ἐκ δραχμῶν 2
ἐκτιν άζο ντες κριθ ὴν οἰκ έται καὶ μετρη ματιαῖοι 2",PRICE,rate_construction,0.8,,
p.prag;2;134,1,3,1,yes,ab,,,,,,,κριθησ,,,3,δηναριων,26.36,3,-1,3,0,no,no,no,,,,"παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",OTHER,,0.0,,
p.prag;3;240,1,1,1,yes,ab,Pay records of employees,Theadelphia (Arsinoites),nach 26. Dez. 250 (Jahr unsicher),,0250-12-26,,πυρ,,,12,οβολ,30.06,8,-1,8,0,no,yes,no,,,,"4 ὀβολ- 8
εἰς λόγον τοῦ Δρυμοῦ ὀβολ- 12
Ἁθὺρ 7 Πωλίωνος γεωργ οῦ πυρ οῦ ἀρτ αβ- 1 δρ αχμ- 30",PRICE,sale_verb,0.5,,
p.princ;2;54,1,8,1,yes,ab,Wage Account,unbekannt,frühes I,,0001,0025,σιτω,94.75,αρταβασ,0.25,χαλκω,26.8,6,3,6,0,no,no,no,,,,"ἐμπορικῷ ἐπωλικῷ
ὁμοίως ὁμωιω
διωος σιτω
πυροῦ ἀρτάβας 94 1/2 1/4 χαλκῷ χαρ κῷ
μέτρῳ μέδρῳ
χειρισταῖς",OTHER,,0.0,,
p.princ;2;54,1,9,1,yes,ab,Wage Account,unbekannt,frühes I,,0001,0025,πυρου,94.75,αρταβασ,0.25,χαλκω,31.01,4,1,4,0,no,no,no,,,,"ἐπωλικῷ
ὁμοίως ὁμωιω
διωος σιτω
πυροῦ ἀρτάβας 94 1/2 1/4 χαλκῷ χαρ κῷ
μέτρῳ μέδρῳ
χειρισταῖς",OTHER,,0.0,,
p.rain.unterricht;;101,1,1,1,yes,ab,keiner,Herakleopolites,V - VI,,0401,0600,πυρ,,,1,δραχμησ,46.78,5,-1,5,0,no,yes,no,,,,τῷ κυρ ίῳ μου κυρίῳ μου ἀδελφ ῷ πυρ ὸς ἀσφρ άγιστος ἐκ δραχμῆς 1 141 1/2 ναύλ ου Ὡριγένης Ἀκάωνος πεδ,PRICE,rate_construction,0.8,TRANSPORT,
p.ryl;2;186,1,1,1,yes,ab,Official Account of Taxation,unbekannt,Ende II,,0176,0200,πυρου,,,12,ταλαντα,28.92,1,-1,1,0,yes,yes,no,,,,"3 ,
δραχμαὶ 23 , τιμῆς τειμῆς πυροῦ τάλαντα 12 δραχμαὶ 440 ,
νομοῦ π ολ",PRICE,priceword_ext,0.6,,
p.ryl;2;224,1,1,1,yes,ab,Private Account,unbekannt,I,,0001,0100,σιτ,,,40,δραχμαι,30.7,4,-1,4,0,yes,yes,no,,,,"ρο τιμῆ ς καλάμ ων καὶ κοπ ῆς δραχμαὶ 40 ,
σιτ ι εἰς δαπάνη ν δραχμαὶ 4
ὥστε",PRICE,priceword_ext,0.6,,
p.ryl;4;559,1,1,1,yes,ab,Letter from Maron to Zenon,Philadelphia (Arsinoites),vor 14. Juli 257 v.Chr.,,,-0257-07-14,πυρων,,,15,δραχμασ,41.36,3,-1,3,0,no,yes,no,,,,"πολλοὶ δὲ διατρίβου σι
φυλακίαι λαμβάνουσι ὀψώνιον δραχμὰς 15 καὶ πυρῶν ἀρτάβας",RATION,sale_verb,0.5,RATION,weak_positive(0.5)+negative(RATION)
p.ryl;4;594,1,2,1,yes,ab,Taxation Totals for Karanis,Arsinoites,145 - 146 (?),,0145,0146,πυρου,,,2,δραχμων,29.9,9,-1,9,0,no,yes,no,,,,"ρ οῦ 107 ἥμισυ 1/2 κω
82 πυροῦ 4 1/24
ἀργυρικ ῶν ἐλαιω λο
2 δραχμῶν δι α Ἡ ρακ Παπνω κ",PRICE,priceword_ext,0.6,,
p.ryl;4;594,1,3,1,yes,ab,Taxation Totals for Karanis,Arsinoites,145 - 146 (?),,0145,0146,πυρου,,,2,δραχμων,28.93,10,-1,10,0,no,yes,no,,,,"4 1/24
ἀργυρικ ῶν ἐλαιω λο
2 δραχμῶν δι α Ἡ ρακ Παπνω κ
τιμῆς πυροῦ τ
Εὐθήνιον πρας
ἀργ υρίου τάλαντα",PRICE,priceword_ext,0.6,,
p.ryl;4;706v,1,1,1,yes,ab,Petition to the Prefect,Antinoopolis,ca. 318 - 323,,0318,0323,κριθ,1,αρταβη,4,ταλαντα,39.49,3,2,5,0,no,yes,no,,,,"ἀράκου ἀρτάβαι 7 1/2 ἐκ δραχμῶν 3200 τάλαντα 4
κριθ ῆς ἀρτάβη 1 ἐκ δραχμῶν 2000
φασήλου ἀρτάβη 1",PRICE,rate_construction,0.8,,
p.ryl;4;706v,1,2,1,yes,ab,Petition to the Prefect,Antinoopolis,ca. 318 - 323,,0318,0323,κριθ,2.333333,αρταβαι,3500,δραχμων,38.18,4,2,6,0,no,yes,no,,,,"ἐκ δραχμῶν 2000
φασήλου ἀρτάβη 1 ἐκ δραχμῶν 3500
γόμου κριθ ῆς ἀρτάβαι 2 1/3 ἐκ δραχμῶν 2100 δραχμαὶ 5000",PRICE,rate_construction,0.8,,
p.ryl;4;706v,1,3,1,yes,ab,Petition to the Prefect,Antinoopolis,ca. 318 - 323,,0318,0323,κριθ,2,αρταβαι,1000,δραχμαι,39.49,3,2,5,0,no,yes,no,,,,"φακοῦ ἀρτάβαι 5 ἐκ δραχμῶν 3800 τάλαντα 3 δραχμαὶ 1000
κριθ ῆς ἀρτάβαι 2 ἐκ δραχμῶν 5000",PRICE,rate_construction,0.8,,
p.sakaon;;19,1,3,1,yes,ab,List of a Donkey Caravan and Receipts for Money in Commutation for Wheat and Barley,Theadelphia (Arsinoites),1. Mai 316,0316-05-01,,,πυρου,,,10,ταλαντα,27.23,12,-1,12,0,no,yes,no,,,,"ἰνδικτίωνο ς Θ εα δελφείας τάλαντα δέκα, γίνονται τάλαντα 10 .
καὶ Ἁθὺρ 3 διέ γραψαν οἱ αὐτοὶ τιμῆς πυροῦ
τρίτης ἰνδικτί ονος Θεαδελφίας
τάλαντα δέκα",PRICE,priceword_ext,0.6,,
p.sakaon;;19,1,5,1,yes,ab,List of a Donkey Caravan and Receipts for Money in Commutation for Wheat and Barley,Theadelphia (Arsinoites),1. Mai 316,0316-05-01,,,κριθησ,,,100,δηναρια,26.3,8,-1,8,0,yes,yes,no,,,,"ἑπτά, δηνάρια ἑ κατόν, γίνεται τάλαντα 7 , δηνάρια 100 .
καὶ ὑ πὲρ τιμῆς κριθῆς 23 ἔτους Θεαδελφίας τάλαν τον ἕν, γίνεται τάλαντον",PRICE,priceword_ext,0.6,,
p.sakaon;;19,2,8,1,yes,ab,List of a Donkey Caravan and Receipts for Money in Commutation for Wheat and Barley,Theadelphia (Arsinoites),1. Mai 316,0316-05-01,,,πυρου,,,2,ταλαντα,26.91,9,-1,9,0,no,yes,no,,,,"καὶ τῇ 7 δ ιέγραψαν οἱ αὐτοὶ τιμῆς πυροῦ 23 ἔτους Θεαδελφίας
τάλαντα δύο καὶ δηνάρια τάλαντα 2 , δηνάρια .
κριθῆς 23 ἔτους",PRICE,priceword_ext,0.6,,
p.sakaon;;19,2,9,1,yes,ab,List of a Donkey Caravan and Receipts for Money in Commutation for Wheat and Barley,Theadelphia (Arsinoites),1. Mai 316,0316-05-01,,,κριθησ,,,2,δηναρια,31.19,5,-1,5,0,no,yes,no,,,,"ἔτους Θεαδελφίας
τάλαντα δύο καὶ δηνάρια τάλαντα 2 , δηνάρια .
κριθῆς 23 ἔτους δηνάρια ἑξακόσια π εν τήκοντα, δηνάρια",PRICE,priceword_ext,0.6,,
p.sarap;;61,1,1,1,yes,ab,Recettes et dépenses,Hermopolites,90 - 133,,0090,0133,πυρου,,,24,δραχμαι,28.28,3,-1,3,0,yes,yes,no,,,,"τῷ παρὰ Κλαυτιανοῦ δραχμαὶ 128
τιμῆς πυροῦ παλαιοῦ παλαυοῦ δραχμαὶ 24 ὀ β ολοὶ 6
Φῖβις οἰκοδόμου",PRICE,priceword_ext,0.6,TAX,
p.sarap;;62,1,1,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,48.333333,αρταβαι,52,δραχμαι,33.16,2,1,3,0,no,no,no,,,,"Φατ ρήο υς εἰς ἀπόδο σιν Παχ
δραχμαὶ 52 πυροῦ ἀρτάβαι 48 1/3 24
καὶ ὑ π ὲρ",OTHER,,0.0,,
p.sarap;;62,1,3,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,8.666667,αρταβαι,116,δραχμαι,26.36,4,1,5,0,no,no,no,,,,"δραχμαὶ 88 ἄλ λαι δραχμαὶ 112 ἄλ λαι δραχμαὶ 116 καὶ
πυροῦ ἀρτάβαι 8 2/3 ἄλ λαι πυροῦ ἀρτάβαι 5 1/3",OTHER,,0.0,,
p.sarap;;62,1,6,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,31.166667,αρταβαι,556,δραχμαι,33.16,2,1,3,0,no,no,no,,,,"γίνονται ἐ π ὶ τὸ αὐτὸ ἀργ υρίου δραχμαὶ 556 πυροῦ ἀρτάβαι 31 1/6
Ἀχιλλᾶς Σαλατ ᾶτος ἀπόδο σις",OTHER,,0.0,,
p.sarap;;62,1,7,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,42.5,αρταβαι,272,δραχμαι,31.23,3,1,4,0,no,no,no,,,,"165
υς Ψεναμο ύνιος ἀπόδο σις Παῦνι δραχμαὶ 272
πυροῦ ἀρτάβαι 42 1/2 χρῆσι ς πυροῦ ἀρτάβη 1",OTHER,,0.0,,
p.sarap;;62,1,10,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,7.25,αρταβαι,48,δραχμαι,27.71,6,1,6,0,no,no,no,,,,"πυροῦ ἀρτάβαι 13 2/3
οι Ὀννώφ ρεως πυροῦ ἀρτάβαι 7 1/4 ἀργ υρίου δραχμαὶ 48
Φα ς Ἀλεξάνδρο υ ὑ π",OTHER,,0.0,,
p.sarap;;62,1,13,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,κριθ,12,αρταβαι,48,δραχμαι,30.54,4,2,6,0,no,no,no,,,,"ἀρτάβαι 28 καὶ
κατὰ χειρό γραφον πυροῦ ἀρτάβαι 12 κριθ ῆς ἀρτάβαι 12 δραχμαὶ 48
Ἀχιλλε ὺς νεώ τερος Περιβλ έπ",OTHER,,0.0,,
p.sarap;;62,2,3,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,1,αρταβαι,28,δραχμαι,32.88,3,1,4,0,no,no,no,,,,"ι ς Σ τρίγωνο ς ἀπόδο σις Παῦνι δραχμαὶ 28
πυροῦ ἀρτάβαι 1/3
Κάστωρ Κολλούθ ου πυροῦ ἀρτάβαι 20",OTHER,,0.0,,
p.sarap;;62,2,9,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,κριθ,16,αρταβαι,124,δραχμαι,28.77,3,3,6,0,no,no,no,,,,"Φατρήο υς Βελλῆς ἀπ ό δο σις Παῦνι δραχμαὶ 124
κριθ ῆς πυροῦ ἀρτάβαι 16
Φ Μ ιρήους ἀπόδο σις Παῦνι",OTHER,,0.0,,
p.sarap;;62,2,10,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,16,αρταβαι,124,δραχμαι,26.36,5,1,6,0,no,no,no,,,,"Φατρήο υς Βελλῆς ἀπ ό δο σις Παῦνι δραχμαὶ 124
κριθ ῆς πυροῦ ἀρτάβαι 16
Φ Μ ιρήους ἀπόδο σις Παῦνι",OTHER,,0.0,,
p.sarap;;62,2,12,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,12,αρταβαι,48,δραχμαι,31.42,2,1,3,0,no,no,no,,,,"Μ ι ρῆς Α ἀπ όδο σις Παῦνι δραχμαὶ 48 πυροῦ ἀρτάβαι 12
καὶ ὑ π ὲρ τόκο υ",OTHER,,0.0,,
p.sarap;;62,2,13,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,26.666667,αρταβαι,272,δραχμαι,33.16,2,1,3,0,no,no,no,,,,"ῦ δραχμαὶ 60
Μ ι ρῆς Καλήους δραχμαὶ 272 πυροῦ ἀρτάβαι 26 2/3
κριθ ῆς ἀρτάβαι 6 χόρτ",OTHER,,0.0,,
p.sarap;;62,2,15,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,1.333333,αρταβη,0.333333,δραχμαι,29.59,3,1,3,0,no,no,no,,,,"ὑ π ὲρ
παλαιο ῦ λόγο υ πυροῦ ἀρτάβη 1 1/3 δραχμαὶ 5
θενις πυροῦ ἀρτάβη 1 1/3",OTHER,,0.0,,
p.sarap;;62,2,16,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,1.333333,αρταβη,5,δραχμαι,27.91,4,1,5,0,no,no,no,,,,"παλαιο ῦ λόγο υ πυροῦ ἀρτάβη 1 1/3 δραχμαὶ 5
θενις πυροῦ ἀρτάβη 1 1/3
θ Ἁρμοδίο υ ἀπόδο σις",OTHER,,0.0,,
p.sarap;;62,2,17,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,12,αρταβαι,44,δραχμαι,27.83,5,1,5,0,no,no,no,,,,"φακ οῦ ἀρτάβαι 2 1/2
Φατρήο υς πυροῦ ἀρτάβαι 12 ἀργ υρίου δραχμαὶ 44
τρι Μιρήο υς σὺν υἱοῖς πυροῦ",OTHER,,0.0,,
p.sarap;;62,2,19,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,κριθ,3,αρταβαι,24,δραχμαι,25.88,6,2,6,0,no,no,no,,,,"υς σὺν υἱοῖς πυροῦ ἀρτάβαι 19 1/4
κριθ ῆς ἀρτάβαι 3 ἀργ υρίου δραχμαὶ 24",OTHER,,0.0,,
p.sarap;;62,3,4,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,1.333333,αρταβη,96,δραχμαι,26.25,7,1,8,0,no,no,no,,,,"Ἑρμαῖο ς Ὡρί ωνος ἀπόδο σις Παχ ὼν δραχμαὶ 96
Τοθ ῆς Ἀννοῦτ ος πυροῦ ἀρτάβη 1 1/3
Ὡρίω ν Ἑρμαίο υ πυροῦ",OTHER,,0.0,,
p.sarap;;62,3,6,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,16,αρταβαι,118,δραχμαι,26.32,6,1,6,0,no,no,no,,,,"ἀρτάβη 1 1/3
Χαιρ ήμων Ἀμμω νίου πυροῦ ἀρτάβαι 16
ἀργ υρίου δραχμαὶ 118 ἄλ λαι δραχμαὶ 28
προφήτη ς",OTHER,,0.0,,
p.sarap;;62,3,9,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,2.5,αρταβαι,24,δραχμαι,31.23,3,1,4,0,no,no,no,,,,"Ὡρίω ν Χαιρή μονος ἀπόδο σις Παῦ νι δραχμαὶ 24
πυροῦ ἀρτάβαι 2 1/2
Μιρῆς Δὰξ ἀπόδο σις Παῦ",OTHER,,0.0,,
p.sarap;;62,3,10,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,14,αρταβαι,48,δραχμαι,33.16,2,1,3,0,no,no,no,,,,"Μιρῆς Δὰξ ἀπόδο σις Παῦ
ν ι δραχμαὶ 48 πυροῦ ἀρτάβαι 14
Φι ας Παυσιρί ωνος πυροῦ ἀρτάβης",OTHER,,0.0,,
p.sarap;;62,3,16,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,1.333333,αρταβη,42,δραχμαι,29.59,3,1,4,0,no,no,no,,,,"1/2
Ἑρμᾶς Ἀχιλ λέως ἀπόδο σις Παῦνι δραχμαὶ 42
πυροῦ ἀρτάβη 1 1/3
Ὀ ννῶφ ρις Τιναρώο υτος",OTHER,,0.0,,
p.sarap;;62,3,17,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,4,αρταβαι,24,δραχμαι,31.23,3,1,4,0,no,no,no,,,,"ὺς Ὥρο υ ἀπ όδο σις Φαμε νώθ δραχμαὶ 24
πυροῦ ἀρτάβαι 4",OTHER,,0.0,,
p.sarap;;62,4,2,1,yes,ab,Comptes de rentrées en espèces et en nature,Hermopolites,vor 17. Juli 128,,,0128-07-17,πυρου,31,αρταβαι,180,δραχμαι,26.25,7,1,8,0,no,no,no,,,,"ως ἀρτάβαι 3
Ἀνουβ ίων Εὐδαίμο νος δραχμαὶ 180
Δίδυμο ς Δημητ ρίου πυροῦ ἀρτάβαι 31
Ἑρμᾶς Ἡρακλ πυροῦ ἀρτάβαι 50",OTHER,,0.0,,
p.sarap;;68,1,1,1,yes,ab,Dépenses et comptes d’ouvriers,Hermopolites,90 - 133,,0090,0133,πυρου,2,αρταβαι,11,δραχμαι,26.25,7,1,8,0,no,no,no,,,,"ε Πεκύσι ὀβ ολοὶ 10
α ι δραχμαὶ 11 2
ι π λ πυροῦ ἀρτάβαι 2 καὶ ο
ο ὀβ ολοὶ 29",OTHER,,0.0,,
p.sarap;;71,1,1,1,yes,ab,Comptes concernant des ouvriers,Hermopolites,nach 20. März 128,,0128-03-20,,πυρου,2,αρταβαι,4,δραχμαι,29.29,5,1,5,0,no,no,no,,,,"Φαμε νὼθ
ἀφʼ ὧν Φαμ εν 24 πυροῦ ἀρτάβαι 2
ητ δραχμαὶ 4
α τ νελω ματ
π",OTHER,,0.0,,
p.sarap;;74,1,5,1,yes,ab,Comptes d’artabes,Hermopolites,90 - 133,,0090,0133,πυρου,1,αρταβησ,4,δραχμαι,29.46,4,1,5,0,no,no,no,,,,"ἀπὸ Ἄμμω νος δραχμαὶ 4
Α ρι δραχμαὶ 4
Μενχή πυροῦ ἀρτάβης 1/3
6 Πετεχ ῶντι Φατρή ους πυροῦ",OTHER,,0.0,,
p.sarap;;74,2,1,1,yes,ab,Comptes d’artabes,Hermopolites,90 - 133,,0090,0133,πυρου,1,αρταβησ,3,δραχμαι,26.18,2,1,2,0,no,no,no,,,,"Πετεχῶ ν Φατρή ους
Ἁθὺρ 15 πυροῦ ἀρτάβης 1/3 δραχμαὶ 4 2 20
6 πυροῦ ἀρτάβης",OTHER,,0.0,,
p.sarap;;74,2,8,1,yes,ab,Comptes d’artabes,Hermopolites,90 - 133,,0090,0133,πυρου,1,αρταβησ,3,δραχμαι,26.18,2,1,2,0,no,no,no,,,,"ἀρτάβης 2/3 δραχμαὶ 8 5 κ
8 πυροῦ ἀρτάβης 1/3 δραχμαὶ 4 2 1",OTHER,,0.0,,
