DDB_ID,XML_RelPath,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Score,Block_Match_Count,Grain_Hits,Unit_Hits,Money_Hits,Priceword_Hit,Number_Type_Summary,Num_Tag_Values,Num_Tag_Texts,Snippet_1,Snippet_2,Snippet_3
bgu;2;362,bgu/bgu.2/bgu.2.362.xml,keiner,Arsinoites,215 - 216,,0215,0216,4,6,πυρ,αρταβ,δραχμ;μνα;οβολ;ταλαντ;χαλκ,yes,num_tag,1;10;16;1605;162;18;19;2;20;200;22;23;24;260;28;2996;3;30;4;40;499;5;52;5443;5942;6;60;69;8;82;9,Αχε;Βϡϙϛ;Ευμγ;Εϡμβ;β;δ;ε;η;θ;ι;ιη;ιθ;ιϛ;κ;κβ;κγ;κδ;κη;λ;μ;νβ;ξ;ξθ;πβ;ρξβ;σ;σξ;τετρώβολον;τριώβολον;υϙθ;ϛ;ὀβολὸς,"ἀγαθῇ τύχῃ. θεοὶ σωτήριοι. πόλεως τῆς Πτολεμαι έωνοἱ τῆς λαμπροτάτης πόλεως τῶν τῶν Ἀρσινοϊτῶν ἄρχοντες βουλὴβουλῆσ Αὐρηλίῳ Σερήνῳ τῷ καὶ Ἰσιδώρῳ κοσμητεύσαντικοσμητῇ βουλευτῇ τῷ φιλ τάτῳ χαίρειν. εἰς ἐπιμέλειαν τῶν προσηκόντων τῷ παρʼ ἡμῖνἡμεῖν θεῷ ΔιὶΔιεὶ Καπιτωλίῳ εἱλάμεθά σε. ἵνʼ οὖν εἰδῇς, φίλτ","διων ιων γα ὁμοίως παρὰ τοῦ αὐτοῦ ἀπὸ τιμῆςτειμῆς σιδήρου ἀπο λυθέντος φι ἀπὸ τοῦ κατασκευασθέντος χαμουλκοῦ εἰς ὑπηρεσίαν τοῦ ἀνασταθέντος θείου κολοσσιαίου ἀνδριάντος τοῦ κυρίου ἡμῶν Αὐτοκράτορος Σεουήρου Ἀντωνίνου, ὁλκῆς μνῶν νβ, ὡς τῆς μνᾶς δραχμαὶ ε αἱ συναγόμεναι δραχμαὶ σξ γίνονται ἐπὶ τὸ αὐτ","ἐπὶ τὸ αὐτὸἔστι σὺν καὶ τῇ ἐγλόγῳ τάλαντα β δραχμαὶ Βϡϙϛ ὀβολὸς ἐξ ὧν ἀναλώθησαν ε ἱερᾶς οὔσης ὑπὲρ νίκης καὶ σωτηριῶν τοῦ κυρίου ἡμῶν Αὐτοκράτορος Σεουήρου Ἀντωνίνου, στέψεως τῶν ἐν τῷ ἱερῷ ἀσπιδίωνἀσπιδείων καὶ ἀνδριάντων καὶ ἀγαλμάτων πάντων δραχμαὶ ιϛ ἐλαίου εἰς λυχναψίαν ἐν τῷ σηκῷ δραχμαὶ δ θ "
bgu;2;539,bgu/bgu.2/bgu.2.539.xml,keiner,Arsinoites,ca. 342,0342,,,4,1,σιτ,αρταβ,𐅵,yes,num_tag,1;1/2;11;12;14;15;16;18;200;2300;405;407;410;412;426;450;600;7;75,Βτ;α;ζ;ια;ιβ;ιδ;ιε;ιη;ιϛ;οε;σ;υε;υζ;υι;υιβ;υκϛ;υν;χ;𐅵,ἔχθεσις σίτου ιϛ ἰνδικτίωνος καὶ λοιπάδος Γοῦνθος Παπιρίου ἀρτάβας υνυι καὶ ὑπὲρ τιμῆς νομίσματα ιειη 𐅵 Τι vestiges Τιμαγένης Ἀσίωνος ἀρτάβας υιβ καὶ καὶ ὑπὲρ τιμῆς νομίσματα ιβα 𐅵 Ἀϊὼν Σαρμάτου ἀρτάβας υε καὶ ὑπὲρ τιμῆς νομίσματα ιδα Ἁτρῆς Νεμεσίνου ἀρτάβας υκϛ τιμῆς νομίσματα ιδιβ Οὐενάφρις Πάσιτο,,
bgu;3;717,bgu/bgu.3/bgu.3.717.xml,keiner,Arsinoites,15. Juli 149,0149-07-15,,,4,1,πυρ,αρταβ,δραχμ;μνα,yes,num_tag,1;10;100;1100;12;140;2;21;220;240;3;4;400;5;6,κα,"ου ἀντίγραφον ὑπόκειται. Ἀμμώνιος τοῦ Εὐδαίμονος, Σωσικόσμειος ὁ καὶ Ἀλθαιεὺς Ἰουλίᾳ Τερτίᾳ χω ρὶς κυρίου χρηματιζούσῃ κατὰ τὰ Ῥωμαίων ἔθη. ὁμολογῶ ἔχειν παρὰ σοῦ ἐπὶ τῇ θυγατρί σου ίᾳ φερνὴν ἀργυρίου δραχμὰς χιλίαςχειλίας ἑκατόν , ἀφʼ ὧν εἰσὶ μὲν τιμὴτειμὴ εως λευκῆς ἔργων τριῶν δραχμῶν διακοσίων ε",,
bgu;3;834,bgu/bgu.3/bgu.3.834.xml,keiner,Bubastos (Arsinoites),25. Aug. 125,0125-08-25,,,4,1,πυρ,αρταβ;μετρ,οβολ,yes,num_tag,1;10;15;2;23;26;28;30;32;37;4;40;45;5;50;7;9,β;δ;ε;θ;κγ;κη;κϛ;λ;λβ;λζ;μ;ν,ἀντίγραφον ὁμολογίαςὁμολογείας. ἔτους θ Αὐτοκράτορος Καίσαρος Τραιανοῦ Ἁδριανοῦ Σεβαστοῦ μηνὸς Καισαρίου ἐπαγομένων β ἐν Βουβάστῳ τοῦ Ἀρσινοΐτου νομοῦ. ὁμολογοῦσιν Ὀρσενοῦφις Πετεσούχου τοῦ Ἑριέος ὡς ἐτῶν κη οὐλὴ ποδὶ ἀριστερῷ καὶ Σωτᾶς Πανεφρέμμεος τοῦ Ἁρπα γάθου ὡς ἐτῶν λζ οὐλὴ ποδὶ δεξιῷ καὶ Σωτᾶ,,
bgu;4;1090,bgu/bgu.4/bgu.4.1090.xml,keiner,Hermopolites,31. März 286,0286-03-31,,,4,2,κριθ;πυρ,αρταβ,δραχμ;οβολ;𐅵,yes,num_tag,1;1/2;1/3;1/6;2;2/3;20;22;26;368;4;5;6,α;β;γ;δ;ε;κ;κβ;κϛ;τξη;ϛ;𐅵;𐅷,"μεμετρήκασιν ἐν τῇ μητροπόλει δεκαπρώτοις Περὶ Πόλιν Ἄνω ἐπὶ τῆς κβ Χοιὰκ τοῦ ἐνεστῶτος ϛ ἔτους τοῦ κυρίου ἡμῶν Πρόβου Σεβαστοῦ ἀπὸ γενήματος τοῦ διεληλυθότος ε ἔτους Ἐνσεὺ κληρονόμοι Τιμούνιος Ἡρακλήου κριθῆς ἀρτάβης δίμοιρον γίνεται κριθῆς ἀρτάβη 𐅷, Μογκανεὶ ὁμοίως κριθῆς ἀρτάβης δίμοιρον γίνεται ",χωρὶς ὀβολ μεμέτρηκεν ἐφʼ ἁλώνων Σενοάβεως δεκαπρώτοις Λευκοπυργείτου Ἄνω ἐπὶ τῆς κϛ Μεσορὴ γενήματος πέμπτου ε ἔτους τοῦ κυρίου ἡμῶν Πρόβου Σεβαστοῦ Ἑρμῖνος Δαμοστράτου δ ἔτους ε ἔτους διʼ Αὐρηλίου Σιλβανοῦ αἱ διʼ ἑαυτοῦ πυροῦ δοχικῷ ἀρτάβαι εἴκοσι ἕκτον γίνονται πυροῦ ἀρτάβαι κ ϛ δοχικῷ. ἔτους β τ,
bgu;6;1228,bgu/bgu.6/bgu.6.1228.xml,Saatquittung eines Klerospächters,Pela (Oxyrhynchites),27. Okt. - 25. Nov. 258 v.Chr.,,-0258-10-27,-0258-11-25,4,1,κριθ;πυρ;σιτ,αρταβ,δραχμ,yes,num_tag,11;28;29;30;4,δ;ια;κη;κθ;λ,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους κη ἐφʼ ἱερέως Ἀντιφίλου τοῦ Λυκίνου Ἀλεξάνδρου καὶ θεῶν Ἀδελφῶν κανηφόρου Ἀρσινόης Φιλαδέλφου Νύμφης τῆς Παίονος μηνὸς Θῶυτ ἐκ Πελα ἔχει Νίκων Σίμωνος Σελεύκειος παρʼ Εὐ κλέους τοῦ παρὰ Ἀπολλωνίδου τοῦ νομάρχου σι τολόγου τῆς πρότερον οὔσης Σιμαρί,,
bgu;6;1258a,bgu/bgu.6/bgu.6.1258a.xml,Verzeichnis von Privaturkunden,Hermopolis (?),154 - 153 v.Chr. (?),,-0154,-0153,4,1,πυρ,αρταβ,δραχμ;ταλαντ;χαλκ,yes,num_tag,1;12;1200;2;200;2000;21;26;27;28;3;30;34;37;4;45;49;5;54;6;7;8;80,Ασ;Β;α;β;γ;δ;ε;ζ;η;ιβ;κα;κζ;κη;κϛ;λ;λδ;λζ;με;μθ;νδ;π;σ;τριωβόλου;ϛ,"ἀνηνέχθη ην Πτολεμαῖος Πρωτάρχου ἱππάρχης ἐπʼ ἀνδρῶν τῶν ἐκ τῆς Θηβαίδος ὡς ἐτῶν νδ μέσος μελίχρως τετανὸς πλατυπρόσωπος ἐστιγμένος ἡσυχῇ Ὥρωι β Πετενούριος τῶν ἐκ τῆς Θηβαίδος λ αγ τῶν Πετεύριος τοῦ Ἁρεῦτος περὶ τοῦ ἀπέχειν παρʼ αὐτοῦ χαλκοῦ τάλαντα π τοῦ φόρου τοῦ ἐρίου, οὗ ἀπέδοτο αὐτῶι ἐν τῶι κζ",,
bgu;6;1262,bgu/bgu.6/bgu.6.1262.xml,Antichretischer Pachtvertrag,Oxyrhynchos (?),216 - 215 v.Chr.,,-0216,-0215,4,1,πυρ;σιτ,αρταβ;μετρ,δραχμ;χαλκ,yes,num_tag,1;10;100;90,,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου καὶ Βερενίκης θεῶν Εὐεργετῶν ἔτους ἑβδόμου ἐφʼ ἱερέως Ἀγαθοκλέους τοῦ Ἀγαθοκλέους Ἀλεξάνδρου καὶ θεῶν Ἀδελφῶν καὶ θεῶν Εὐερ γετῶν καὶ θεῶν Φιλοπατόρων κανηφόρου Ἀρσινόης Φιλαδέλφου Φιλησοῦς τῆς Δημητρίου μηνὸς ἐμίσθωσεν εἰς ἐνιαυτὸν σπόρον καὶ θερισμὸν ἕνα ἀπὸ ,,
bgu;6;1264tripl,bgu/bgu.6/bgu.6.1264tripl.xml,Pachtvertrag,Tholthis (Oxyrhynchites),215 - 214 v.Chr.,,-0215,-0214,4,1,πυρ;σιτ,αρταβ;μετρ,δραχμ,yes,num_tag,1;1000;146;22;8,,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου καὶ Βερενίκης θεῶν Εὐεργετῶν ἔτους ὀγδόου ἐφʼ ἱερέως Πτο λεμαίου τοῦ Πτολεμαίου τοῦ Στασικράτους Ἀλεξάνρδου καὶ θεῶν Σωτήρων καὶ θεῶν Ἀδελφῶν καὶ θεῶν Εὐεργε τῶν καὶ θεῶν Φιλοπατόρων κανήφορου Ἀρσινόης Φιλαδέλφου Ἀρσινόης τῆς Σωσιβίου μηνὸς Περιτίου ἐν Θώλθει τ,,
bgu;6;1265,bgu/bgu.6/bgu.6.1265.xml,Pachtzinsquittung nebst Gewährleistung des Verpächters,Tholthis (Oxyrhynchites),214 - 213 v.Chr.,,-0214,-0213,4,1,πυρ;σιτ,αρταβ,δραχμ,yes,num_tag,10;100,,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου καὶ Βερενίκης θεῶν Εὐ εργετῶν ἔτους ἐνάτου ἐφʼ ἱερέωςερέως τοῦ ὄντος ἐν Ἀλεξανδρείαι Ἀλεξάν δρου καὶ θεῶν Σωτήρων καὶ θεῶν Ἀδελφῶν καὶ θεῶν Εὐεργετῶν καὶ θεῶν Φιλοπατόρων κανηφόρου Ἀρσινόης Φιλαδέλφου τῆς οὔσης ἐν Ἀλεξανδρείαι μηνὸς Δύστρου ἐν Θώλθει τοῦ Ὀξυρυγ,,
bgu;6;1271,bgu/bgu.6/bgu.6.1271.xml,Pachtvertrag,Philadelphia oder Theadelphia (Arsinoites),180 - 145 v.Chr.,,-0180,-0145,4,1,πυρ,αρταβ;μετρ,δραχμ;χαλκ,yes,num_tag,1000,,καὶ τὸ βλάβος καὶ μηδὲν ἧσσον ἡ μίσθωσις ἥδε κυρία ἔστω. βεβαιουμένης δὲ τῆς μισθώσεως ἀποδότω Ἁρυώτης Νίκωνι κατʼ ἔτος τὰ ἐπιγεγραμμένα ἐκφόρια ἐπὶ τῆς ἅλω ἐνἐμ μηνὶ Ἀπελλαίωι Αἰγυπτίων δὲ Παῦνι ἢ ἐπὶ τέλους ἑκάστου ἔτους ἢ ὅταν ἡ ἄφεσις τῶν γενημάτων δοθῆι πυρὸν νέον καθαρὸν καὶ ἄδολον μὴ μέλανα π,,
bgu;6;1275,bgu/bgu.6/bgu.6.1275.xml,Getreidedarlehn,Sephtha (Oxyrhynchites),215 - 214 v.Chr.,,-0215,-0214,4,1,ολυρ;σιτ,αρταβ;μετρ,δραχμ,yes,num_tag,2;5;80,,σιτικῶν βασιλευόντος Πτολεμαίου τοῦ Πτολεμαίου καὶ καὶ Βερε νίκης θεῶν Εὐεργετῶν ἔτους ὀγδόου ἐφʼ ἱερέως Πτολεμαί ου τοῦ Πτολεμαίου τοῦ Στασικράτους Ἀλεξάνδρου καὶ θεῶν Ἀδελφῶν καὶ θεῶν Εὐεργετῶν καὶ θεῶν Φιλοπατόρων κανη φόρου Ἀρσινόης Φιλαδέλφου Ἀρσινόης τῆς Σωσιβίου μηνὸς Ἀρτεμισίου ἑκκαιδεκάτηι ,,
bgu;6;1277,bgu/bgu.6/bgu.6.1277.xml,Getreidedarlehn,Tholthis (Oxyrhynchites),215 - 214 v.Chr.,,-0215,-0214,4,1,ολυρ;σιτ,αρταβ;μετρ,δραχμ,yes,num_tag,4;50,,"Σωσιβίου μηνὸς Ξανδικοῦ ἐν Θώλθει τοῦ Ὀξυρυγχίτου νομοῦ. ἐδάνεισεν Θεόγονος Αἰνιὰν τῶν Φίλωνος πεντακοσίαρχος Πραξοῖ Προ ξένου Κυρηναίαι μετὰ κυρίου Μένωνος τοῦ Καλλίου Πέρσου τῆς ἐπιγονῆς ὀλύρων ἀρτάβας πεντήκοντα , ἀποδότω Πραξὼ Θεογόνωι τὸν σῖτον τοῦτον ἐνἐμ μηνὶ Δύστρωι τοῦ ἐνάτου ἔτους ὄλυραν κ",,
bgu;6;1278,bgu/bgu.6/bgu.6.1278.xml,Getreidedarlehn,Tholthis (Oxyrhynchites),215 - 214 v.Chr.,,-0215,-0214,4,1,ολυρ;σιτ,αρταβ;μετρ,δραχμ,yes,num_tag,4;50,,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου καὶ Βερενίκης θεῶν Εὐεργετῶν ἔτους ὀγδόου ἐφʼ ἱερέως Πτολεμαίου τοῦ Πτολεμαίου τοῦ Στασικράτους Ἀλεξάνδρου καὶ θεῶν Ἀδελ φῶν καὶ θεῶν Εὐεργετῶν καὶ θεῶν Φιλοπατόρων κανηφόρου Ἀρσινόης Φιλαδέλφου Ἀρσινό ης τῆς Σωσιβίου μηνὸς Ἀρτεμισίου ἐν Θώλθει τοῦ Ὀξυρυγχίτου ,,
bgu;6;1292,bgu/bgu.6/bgu.6.1292.xml,Privatrechnung,Eunikon (?),8. Apr. 79 v.Chr.,-0079-04-08,,,4,2,πυρ,αρταβ,δραχμ;ταλαντ;χαλκ;𐅵,yes,num_tag,1;1/2;1/3;1/4;1/6;10;1000;11;12;1300;14;15;1500;16;169;17;18;1800;1900;2;2/3;2000;21;223;227;23;24;246;250;2500;2520;28;2800;3;30;300;31;32;33;34;35;36;40;45;5;50;5400;5520;6;659;8;850;900,Α;Ατ;Αφ;Αω;Αϡ;Β;Βφ;Βφκ;Βω;Ευ;Εφκ;α;β;γ;δ;ε;η;ι;ια;ιβ;ιδ;ιε;ιζ;ιη;ιϛ;κα;κγ;κδ;κη;λ;λα;λβ;λγ;λδ;λε;λϛ;μ;με;ν;ρξθ;σκγ;σκζ;σμϛ;σν;τ;χνθ;ων;ϛ;ϡ;𐅵;𐅷,ἔτους λγ λόγος Ὀνησίμου πρὸς ΔιογένηΔιογενου ὑπὲρ πυροῦ ἀρταβῶν Νίκων διὰ ΠετεσούχουΠετεσουχος ὑπὲρ Σαρᾶτος Μεθροτάδου ὑπὲρ τῶν ἀρταβῶν πυροῦ ἀρτάβαι με καὶ ὑπὲρ ἡμισείου ἀρτάβας ν 𐅵 διὰ ΠετεσούχουΠετεσουχος Λεύκωνι ἐν τῶι λδ ἔτει ὑπὲρ Διογένους ὥστε ἈντιφάνηιἈντιφάνης πυροῦ α ὁμοίως ἐν τῶι λε ἔτει ,γίνονται τοῦ αεν ἔτους πυροῦ ἀρτάβαι σκζ γ 𐅵 ἐκκρούεται τὸ τρίτον τῶν ι ἀρταβῶν γ 𐅵 ἃς ὀφείλειοὐφίλι Διογένης κώμης Ἐννικων πυροῦ ἀρτάβας σκγ 𐅵 γ γίνονται το πυροῦ ἀρτάβαι χνθ 𐅵 γ καὶ χαλκοῦ λόγου Νίκων ὥστε ΔιογένειΔιογενης ὑπὲρ Ὀνησίμου ἔτους λε Φαῶφι ι Διογένους δραχμὰς η Αω ια Διογένης ἀργυρίου ,
bgu;7;1613,bgu/bgu.7/bgu.7.1613.xml,Aufstellungen über Geldsteuerrückstände mehrerer Dörfer des Herakleidesbezirks,Philadelphia (Arsinoites),nach 69 - 70,,0069,0070,4,2,πυρ,αρταβ,δραχμ;οβολ;χαλκ;𐅵,yes,num_tag,1;1/2;10;11;12;120;125;13;15;18;2;20;202;2100;22;23;28;3;31;4;5;75;8;80;81;84;9,Βρ;α;β;γ;δ;διώβολον;η;θ;ι;ια;ιβ;ιγ;ιε;ιη;κ;κβ;κγ;κη;λα;οε;π;πα;πδ;πεντώβολον;ρκ;ρκε;σβ;τετρώβολον;τριώβολον;ὀβολὸν;𐅵,ἐπισπουδασμοῦ χαλκοῦ δραχμ δημοσίων αδ Φιλαδελφείας ἐπισπουδασμοῦ χαλ δημοσίων προσοδικῶνπροσωδικῶν γίνονται ἀλλα φορετρ τιμῆς πυροῦ ἀρταβῶν ιγ Νέρωνος γίνονται δε Γάλβα ναυβίων α ἔτους ιγ ἔτους Νέρωνος ὁμοίως δραχμ β δραχμ λα ἀριθμήσεως α ἔτους τανλλος,"τιμῆς πυροῦ ἀρταβῶν α ἔτους Γάλβα δραχμὰς πα Ἡρακλείας τρ δραχμὴν α 𐅵, ιγ ἔτους Νέρωνος ὁμοίως δραχμὰς ιη, κ ὁμοίως δραχμὰς δ , ναυβίων Ἡφαιστιάδος α ἔτους Οὐεσπασιανοῦ δραχμὰς δ ὀβολοὺς 2,Ἡρακλείας πυροῦ ἀρταβῶν , α ἔτους Γάλβα ναυβίων Ἡφαιστιάδος τριώβολον, γίνονται ρκε ἄλλος διαιρεμαι Ἡφαιστιάδος",
chr.wilck;;414,chr.wilck/chr.wilck.414.xml,keiner,Theben,9. Aug. 34,0034-08-09,,,4,1,πυρ,αρταβ,δραχμ,yes,num_tag,1;16;20,ιϛ;κ,"Πας Κρου ΠαήρειΠαῆρις ΠανᾶτοςΠανᾶς. ἔχω παρὰ σοῦ ὑπὲρ τιμῆς πυροῦ ἀρτάβηςἀρταβη μιᾶςμίαν ῥυφαρῥυπαρὰς δραχμὰς , οὗ ἔλαβες ἐνἀπὸ θησαυ ρῷθησαυροῦ εἰς τὴν παρουσίαν ΦλάκκουΦλάκος ἡγημόνοςἡγημων. ἔτους κ Τιβερίου Καίσαρος Σεβαστοῦ Μεσορὴ ιϛ.",,
chr.wilck;;497,chr.wilck/chr.wilck.497.xml,keiner,Bakchias (Arsinoites),6. Aug. 237,0237-08-06,,,4,1,πυρ,αρταβ,δραχμ,yes,num_tag,1;10;13;15;2;3;36,β;γ;ι;ιγ;ιε;λϛ,"Αὐρηλίῳ Θέωνι προνοητῇπρωνοητῇ αὐλητρίδων παρὰ Αὐρηλίου Ἀσκλᾶ Φιλαδέλ φου ἡγουμένου συνόδου κώ μης Βακχιάδος. βούλομαι ἐκλαβεῖν παρά σου Τσᾶιν ὀρχήστριαν σὺν ἑτέρᾳ μίᾳ λει τουργήσεινλιτουργήσιν ἡμῖν ἐν τῇ προκει μένῃ κώμῃ ἐπὶ ἡμέρας ι ἀπὸ τῆς ιγ Φαῶφι μηνὸς κατὰ ἀρχαίους, λαμβανόντωνλαβμανόντων αὐτῶ",,
chr.wilck;;93,chr.wilck/chr.wilck.93.xml,keiner,Soknopaiu Nesos (Arsinoites),II - III,,0101,0300,4,1,πυρ,αρταβ,δραχμ,yes,num_tag,1;1/2;16;2;28;3;344;36;365;4;500;6;7;8;9,α;β;γ;δ;ζ;η;θ;ιϛ;κη;λϛ;τμδ;τξε;φ;ϛ,καὶ εἰςἰς τιμὴν τῶν ἀρωμάτων εἰςἰς κατασκευὴν ἑτέρου κύφεως Σοκνοπαίου θεοῦ μεγάλου μεγάλου δραχμὰς φ καὶ τελεῖται ὑφʼ ἡμῶν κατʼ ἔτος τῷ προφήτῃ Σούχου θεοῦ μεγάλου μεγάλου δραχμὰς τμδ ἡμιωβέλιον καὶ ἐν πυρῷ κατʼ ἔτος δαπανᾶται τὰ ὑπογεγραμμένα ἔστι δέ· εἰς ἔκπεψιν ἱερεῦσι πενταφυλίας Σοκνοπαίου θεο,,
cpr;28;4,cpr/cpr.28/cpr.28.4.xml,Account of Agricultural Produce,Arsinoites,Mitte - spätes III v.Chr.,,-0275,-0201,4,1,κριθ,αρταβ,χαλκ,yes,num_tag,1;100;116;2;200;3,α;β;γ;ρ;ριϛ;σ,γίνονται κριθῆς τομ α καὶ τὸ περιγινόμενον τω τῆς ἀρτάβης ζύτους τοῦ εἰς πίστιν τιμὴν διν ἀρταβῶν ριϛ ἀνὰ γίνονται ἔστιν ἡ τιμὴ τοῦ ἐμπεπολημένου κροτῶνος σ ἀνὰ μήκωνος ρ ἀνὰ α καταλείπεται χαλκοῦ καὶ τοῦ ἐμπεπολημένου κροτῶνος σ ἀνὰ β μήκωνος ρ ἀνὰ γ γίνονται εἰς ὃ ἐμπεπολη χαλκοῦ,,
cpr;7;31,cpr/cpr.7/cpr.7.31.xml,Lieferungsvertrag mit Vorausbezahlung,Hermopolis,29. Aug. 196 - 24. Juni 197,,0196-08-29,0197-06-24,4,1,πυρ,μετρ,δραχμ,yes,num_tag,24;248;5;8,ε;η;κδ;σμη,"Ἀμμωνίων Ἑρμείνου ἀπὸ Ἑρμοῦ πόλεως τῆς μεγάλης Ἑρμάμμωνι ἀπὸ τῆς αὐτῆς πόλεως ὁμολογῶ ἐσχηκέναι παρὰ σοῦ διὰ χειρὸς ἐξ οἴκου χρῆσιν ἔντοκον εἰς τιμὴν πυροῦ γενήματος τοῦ ἐνεστῶτος ε ἔτους κεφαλαίου καὶ τόκου ἀργυρίου δραχμὰς σμη γίνεται κεφαλαίου καὶ τόκου δραχμὰς σμη, ἀνθʼ ὧν σοι μετρήσω ἤτοι εἰς τ",,
cpr;8;58,cpr/cpr.8/cpr.8.58.xml,Abrechnung über Weizen,unbekannt,V - VI,,0401,0600,4,1,σιτ,αρταβ,𐅵,yes,num_tag,1;1/2;1/6;100;109;11;147;15;162;53;6;9,α;θ;ια;ιε;νγ;ρ;ρθ;ρμζ;ρξβ;ϛ;𐅵,λόγος τιμῆς σίτου πραθέντος· ἀπὸ τοῦ λόγου τοῦ ξηροῦ θ τῶν ἀρταβῶν ια νόμισμα α παρὰ ϛ γίνεται ὑπὲρ ἀρταβῶν ρ νομίσματα θ παρὰ νγ 𐅵 ἔνατον καὶ ὑπὲρ ναύλου τῶν ἀρταβῶν ρ κεράτια ιε εἰς ἀρτάβας θ ϛ γίνονται ἀρτάβαι ρθ ϛ ὡς εἶναι ὑπὲρ ἀρταβῶν ρ νομίσματα θ παρὰ νγ 𐅵 εἰς κεράτια ρξβ 𐅵 ἐξ ὧν ὑπὲρ ναύλου ,,
o.amst;;66,o.amst/o.amst.66.xml,Receipt for Price of Wheat,unbekannt,27. Dez. 179 (Jahr unsicher),0179-12-27,,,4,1,πυρ,αρταβ,δραχμ;οβολ;𐅵,yes,num_tag,1/12;1/2;18;2;30,β;ιβ;ιη;λ;𐅵,"Ἁδριανοῦ λ τοῦ ἔτους ὑπὲρ προσθέσεως ὀνόματος Παν Πετεμενώφιος Πικῶτος τιμὴν πυροῦ ἀρτάβης 𐅵 ιβ δραχμὰς δεκαοκτὼ ὀβολοὺς β 𐅵, γίνονται πυροῦ ἀρτάβης 𐅵 ιβ δραχμαὶ ιη ὀβολοὶ β 𐅵. Πε σεσημείωμαι.",,
